id,created_at,text
1064916540590514176,2018-11-20 16:21:03,"RT @SanhEstPasMoi: One NLP model to rule them all 😉

We've open sourced code &amp; demo of our latest Hierarchical Multi-Task Learning model. S…"
1064032226306797569,2018-11-18 05:47:06,Somebody is furiously working on company-branded smoke masks right now. https://t.co/zC2IZbgaOp
1063824324908408832,2018-11-17 16:00:58,"‘The researchers named it Hemimastix kukwesjijk after Kukwes, a greedy, hairy ogre from the mythology of the local… https://t.co/3x8r7Om2ov"
1063278374070583296,2018-11-16 03:51:33,RT @JeffDean: This thread is important.  Bringing the best and brightest students from around the world to further their studies in the U.S…
1061481175963729920,2018-11-11 04:50:08,This is huge. Congratulations @RocketLab ! https://t.co/ei8gJHiY87
1060323081216917506,2018-11-08 00:08:17,"@EricaJoy And if you’re tall, everybody’s shooting from underneath, while you take nice, flattering pictures of them in return :/."
1059897845875003392,2018-11-06 19:58:33,I just donated to @pizzatothepolls. Give here if you'd like to join me: https://t.co/aWFtoHKxEu. I voted comfortabl… https://t.co/RctP3H7lhi
1059596306132267009,2018-11-06 00:00:20,Me voting in 2016 vs. me voting in 2018. #Midterms2018 https://t.co/IQgdFHKkdV
1057038348974403584,2018-10-29 22:35:55,"RT @CarnegieMellon: Tonight, we gather as a CMU community united in heartbreak, &amp; in solidarity with the Jewish community &amp; the city. We ho…"
1052951202483167233,2018-10-18 15:55:04,Good example of not needing AI to make products that feel 'smart'. Sometimes counting is enough  (not to mention pr… https://t.co/5xFvJhL5H9
1052645328069906432,2018-10-17 19:39:38,"RT @hmason: What's the difference between a mediocre data strategy and an excellent data strategy?

Find out in my article up on @HarvardBi…"
1052386875359428608,2018-10-17 02:32:38,"@hoteit Yes, thank you for asking."
1048355597714739201,2018-10-05 23:33:46,RT @DCVC: Congrats to early DCVC portfolio company @elastic on its big IPO today! https://t.co/bSlzXQSmFE https://t.co/xh9mzpQG5z
1047172887415676928,2018-10-02 17:14:06,RT @math_rachel: Excited about the release of fastai v1! fastai is the 1st deep learning library to provide a single consistent (&amp; state-of…
1046467389540392960,2018-09-30 18:30:42,@dflieb Hi David! I'm a big fan and evangelist of Google Photos but I just lost trust in it due to erratic Backup a… https://t.co/zWT2SVO6Qo
1045324973135388675,2018-09-27 14:51:09,"@clarecorthell Awesome, exciting times!"
1044992345261858816,2018-09-26 16:49:24,"RT @joe_hellerstein: Berkeley hosting an amazing lecture series this fall: 8 Turing Award winners, all of whom won for their work at Berkel…"
1044619399854866432,2018-09-25 16:07:27,"RT @smfrogers: Check out our new tool, built by @datavized: Morph!

https://t.co/Mt5omNjkgY https://t.co/L4sNGS4rrJ"
1044394910315474944,2018-09-25 01:15:25,"RT @math_rachel: new post: I put together a list of resources about AI Ethics (including links to syllabi, experts to follow, institutes, f…"
1042936476219039744,2018-09-21 00:40:07,"@pkedrosky Like this, but 8 years later? https://t.co/5j80gP6Ebh"
1042479535243984897,2018-09-19 18:24:24,RT @reidhoffman: The future is always sooner and stranger than you think. While it’s difficult to predict exactly where artificial intellig…
1042449390537867264,2018-09-19 16:24:37,"Great article, great question. Two years ago, my answer was 'He's wearing a vest.' -- and that's still true today.… https://t.co/6ROb2ZOkGp"
1042448590554066944,2018-09-19 16:21:26,@quaesita Great article. My answer was: he's wearing a vest. https://t.co/xcuz4g7jIt
1042135387781513216,2018-09-18 19:36:53,"@jgoldfein @henrysward Thoughtful article, valuable data. Henry, have you changed your 'culture' deck? Worth auditi… https://t.co/j2jCTnU09a"
1040057216559079425,2018-09-13 01:58:58,@brikis98 Same here; I was unreasonably crushed to hear it. Was PERFECT for my workflow &amp; mental load management. M… https://t.co/gCIVmm6fGR
1039730660913672193,2018-09-12 04:21:21,"Google launches 'What-If', an interactive tool to visually explore a machine learning model. Find &amp; understand near… https://t.co/BsFUlHCFq8"
1037349219714002945,2018-09-05 14:38:21,Big things happening at @caffeine. https://t.co/Zjvx13tmbT
1032812703373557762,2018-08-24 02:11:51,"@sasan_goodarzi @IntuitBrad Congratulations, Sasan!"
1029757789898502144,2018-08-15 15:52:43,@peteskomoroch @dpatil @jaykreps @criccomini @aliimam Oh yes — that’s from a talk I gave &amp; it’s actually the job de… https://t.co/5DuRkJQn1j
1025121963843432448,2018-08-02 20:51:36,"RT @jaykreps: I'm looking for a person to build and lead Confluent's data science team. This is a really high-impact role for us, we take d…"
1021850735422726144,2018-07-24 20:12:55,RT @FigureEightInc: Today @FigureEightInc announces our new partnership with @googlecloud #AutoML! This will provide AutoML customers with…
1017912182397259781,2018-07-13 23:22:30,"RT @dtunkelang: Are you an engineer, data scientist, or product manager working on search? Do you do A/B testing? If so, you might find thi…"
1017525719499341824,2018-07-12 21:46:50,"""Is cleaning data really part of ML? Yes. [..] The process of cleaning a data set and training a model are usually… https://t.co/HwXk5zRe8s"
1017445971175718912,2018-07-12 16:29:57,"It's tempting to look around and think ""Wow, women in engineering have it so good these days; everybody is bending… https://t.co/XFerF3RUFC"
1017173955960926208,2018-07-11 22:29:03,RT @jure: Can we predict side effects of drug combinations? Our paper gains insights on how different drug combinations interacted with pro…
1017155482149007360,2018-07-11 21:15:39,"""After the ethical principle, we have to think about the implementation of the ethical principle. That isn’t easy;… https://t.co/t5rsDkyJXB"
1014288987135959041,2018-07-03 23:25:13,"RT @robinson_es: New blog post, co-written with @skyetetra! 12 red flags to watch out for in data science interviews 🚩

https://t.co/hM2E7I…"
1013087802815176705,2018-06-30 15:52:09,@arnicas @Philippe_MONIN @nathector @belletante @seinecle Thanks Lynn! This other one is even more relevant to the… https://t.co/w5DSlBJ3Jx
1010901240492879875,2018-06-24 15:03:32,"@i_pascu @ksunter Yes, Linden tree. We make a special trip to CA Ave in Palo Alto every year for it."
1008583305116041218,2018-06-18 05:32:53,@hunterwalk https://t.co/xPxGN0LcFq
1008398386515533826,2018-06-17 17:18:05,"2000 children in six weeks. We are cartoon villains, the kind five year olds should only read about. We are causing… https://t.co/71ECsSjRo7"
1008036154585726976,2018-06-16 17:18:42,"RT @math_rachel: learn deep learning: https://t.co/MhwV380FWg
computational linear algebra: https://t.co/CY7Gu8IXmZ
data science career adv…"
1007482885182328832,2018-06-15 04:40:12,@math_rachel Thinking of you -- best wishes for the surgery and recovery.
1006220193725444097,2018-06-11 17:02:43,"""We deploy PinSage at @Pinterest and train it on 7.5 billion examples on a graph with 3 billion nodes representing… https://t.co/bmOHgNTmcO"
1004809086033059840,2018-06-07 19:35:29,"RT @jgoldfein: Solid GDPR primer from @stackshareio for startups &amp; independents. 

https://t.co/2xp2PBIYee

Featuring advice from @twilio @…"
1002297843862847488,2018-05-31 21:16:42,"RT @l2k: Starting a Second Machine Learning Tools Company, Ten Years Later https://t.co/rCauEoUNh6"
997479588769943552,2018-05-18 14:10:40,@peteskomoroch ‘And this is why we don’t have a monolithic code base here. Humans and horses communicate via the Re… https://t.co/8CkcvXBoJb
996965135926382592,2018-05-17 04:06:25,RT @brikis98: We just added a list of tips and tools for reducing your AWS bill to the Production Readiness Checklist: https://t.co/x55WiNm…
996834318155575296,2018-05-16 19:26:36,RT @jgoldfein: Great overview of how tech startups are tackling GDPR (with a nice side of SRE)! https://t.co/vVVfsgcgn7
995415600028528640,2018-05-12 21:29:07,"Eight datasets for machine learning just released by @FigureEightInc: millions of images with labeled objects, 400K… https://t.co/DaLHUR92PI"
995380912958263296,2018-05-12 19:11:17,RT @OReillyMedia: How to build privacy-preserving analytic products in the era of #GDPR (it's possible) via O'Reilly's Chief Data Scientist…
994664197442101257,2018-05-10 19:43:19,RT @FigureEightInc: How do you get good #trainingdata for NLP? #TRAINAI2018 @peteskomoroch https://t.co/t5GhyNleCh
993907135401541632,2018-05-08 17:35:01,"You can't tell, but he's wearing his best 'I can replace you with a small Perl script' T-shirt. https://t.co/qgM04pNpKg"
992902289445670912,2018-05-05 23:02:07,"@pkingdesign @adamnash Those look like Texas Tomato cages, https://t.co/TEhKz1zv9y. They're pretty awesome; I use t… https://t.co/GmpbzRNdLS"
991048386718547968,2018-04-30 20:15:22,How to use embeddings for categorical variables &amp; capture relationships between categories. https://t.co/tCX78GZBtM
990608803094675457,2018-04-29 15:08:37,@kateo I do feel it’s gotten better for the conferences I track (except AWS re:Invent).
990601878797893632,2018-04-29 14:41:07,@kateo Yes! https://t.co/z29BoEJrkd
989199116667273216,2018-04-25 17:47:02,"RT @jakeklamka: Insight is coming to Toronto! Our AI and Data Science Fellows Programs will be starting in my home town this September, wit…"
984910014069424128,2018-04-13 21:43:40,RT @PicardTips: Picard management tip: A visit to a less pleasant organization can remind you how much you value your current job. https://…
984806563134124033,2018-04-13 14:52:36,RT @noUpside: I met @jonathonmorgan 3 yrs ago when we were taking similar approaches to map media &amp; network manipulation tactics by complet…
983867982450274304,2018-04-11 00:43:01,@LaszloBock Found similar trends in the LinkedIn data 7 years ago: https://t.co/B4O6uCzVyK
983438836456865797,2018-04-09 20:17:44,@n_marescaux Human interaction has to happen (or be thoughtfully considered) at all levels IMO.
982067169402826752,2018-04-06 01:27:13,@chrisalbon I see you're a fan of schema-on-write for your food.
981943486902550528,2018-04-05 17:15:45,Tomatoes + Machine Learning -- my worlds collide. https://t.co/UK5AcZYzPP
981630506994315265,2018-04-04 20:32:05,"'But won't AI make data scientists obsolete?'
'Nah, we'll just call them ""objective function designers"".' https://t.co/PbEPgJ5FM1"
981622412671201280,2018-04-04 19:59:55,"Prioritize startup projects by ROI -- but think of ROI in terms of impact, cost and risk. At early stages, impact =… https://t.co/K5g5eVr5Lv"
981581638072115200,2018-04-04 17:17:54,RT @rctatman: ⚠️Wanted: Dirty Data.⚠️ I'm looking for examples of dirty datasets for people to practice data cleaning on. If you've got dat…
979767604481990656,2018-03-30 17:09:34,"RT @korolova: New paper on microtargeting, private info inference, and precise geo-targeting attacks feasible using Facebook’s advertising…"
979756749149290498,2018-03-30 16:26:26,"@etzioni @pmarca I thought the same thing, in the context of IoT. Even more true today. https://t.co/byhslM9qBx"
979197726490374144,2018-03-29 03:25:05,RT @joe_hellerstein: Want a strong start in Data Science? Data 8 at Berkeley is a very big deal. Literally thousands of students take this…
978520233697730560,2018-03-27 06:32:58,"@posco People avoid 'sponsored talks' but, unless the conference pays, they are all sponsored talks. A self-employe… https://t.co/vFhHdw2YVH"
978481932827701248,2018-03-27 04:00:46,"@posco Are you taking vacation days to work on your talk, travel to the venue and attend the conference? If not, yo… https://t.co/RBI7F6HbuM"
977032746093592577,2018-03-23 04:02:13,"RT @yonatanzunger: I had some more to say about computer science and our ""Atomic Bomb moment:""
https://t.co/6wkA4AbUPm"
976312009393291264,2018-03-21 04:18:16,@djpardis @arnicas Yup. https://t.co/4iNTkzvqxw
975590317574406144,2018-03-19 04:30:31,How can we make machine learning 100% reproducible without stifling quick new ideas &amp; experiments? Pete explains wh… https://t.co/iVoaTe4uyj
975024856667271168,2018-03-17 15:03:35,@ma_salmon @hadleywickham @rOpenSci @_inundata @noamross @sckottie I just let a few data+HP mashup domains expire:… https://t.co/W7HMgSHdpr
974720328424304641,2018-03-16 18:53:30,RT @marlonmisra: .@InsightDataSci was a game changer for us. We got the opportunity to work with 2 members from their data science and AI t…
974423663888932864,2018-03-15 23:14:40,"@nakul @louicop ... and when the computer creatively changes the environment we say 'oh, bad objective function des… https://t.co/BcRUb3T7gp"
974423074329182208,2018-03-15 23:12:19,"Humans are so good at confirmation bias. AlphaGo appears creative &amp; wins -&gt; 'oh, just dumb probability optimization… https://t.co/JVGYHWuDUi"
974420532866121729,2018-03-15 23:02:13,"@nakul @louicop We humans are very good at confirmation bias. Computer appears creative &amp; wins -&gt; 'oh, just dumb pr… https://t.co/VxZaENzJYb"
974413079525048320,2018-03-15 22:32:36,"@nakul @louicop But that's exactly what AlphaGo did, and did so first: 'AlphaGo’s move appeared “creative” to the c… https://t.co/7Vne0zaAbt"
974376104973619202,2018-03-15 20:05:41,@nickmcquire More here: https://t.co/mceTydXYJf
974375748600397824,2018-03-15 20:04:16,@brextonpham https://t.co/mceTydXYJf
974346645683884032,2018-03-15 18:08:37,@DiegoKuonen @TIBCO Thank you! Slapping their copyright on it because they changed colors &amp; fonts was particularly annoying.
974341574657163264,2018-03-15 17:48:28,"@DiegoKuonen @TIBCO Hi Diego! When using the DS hierarchy of needs, I would appreciate it if you pointed to my orig… https://t.co/2IxOHV0Pq5"
974322883580145664,2018-03-15 16:34:12,"RT @gloriatlau: Dream job for a DTC marketer, but I am biased. Come join us! https://t.co/Twd4yVkoD9"
971907241556103169,2018-03-09 00:35:18,"""A human-centered approach to A.I. means machines don’t have to be our competitors, but partners in securing our we… https://t.co/yrBgIzpCEa"
971634062954717184,2018-03-08 06:29:47,@jgoldfein @ManuKumar .. but the engineer being hyper-accurate because it feels better is a cop-out IMO. https://t.co/i9Uhd2oJC5
971524070717075456,2018-03-07 23:12:43,"""Toward a universal decoder of linguistic meaning from brain activation"" - new @nature paper by @fpereira:… https://t.co/6FI7rQvem2"
971217540964757509,2018-03-07 02:54:40,@peteskomoroch Hard to believe it's been 7 years since that quote and the first #strataconf -- we've come a long wa… https://t.co/veoU2AGpKh
971129162353160192,2018-03-06 21:03:29,"@tdhopper @nkulish @doyouplayball I’m 5’11”. Sometimes I see a tall woman and think ‘whoa, that’s what I look like?… https://t.co/1t3bkhLTGT"
